"NAME","NATIONALITY"
"bernardo bellotto","List_of_Italians"
"guido cagnacci","List_of_Italians"
"canaletto","List_of_Italians"
"battistello caracciolo","List_of_Italians"
"caravaggio","List_of_Italians"
"annibale carracci","List_of_Italians"
"ludovico carracci","List_of_Italians"
"rosalba carriera","List_of_Italians"
"giuseppe crespi","List_of_Italians"
"carlo dolci","List_of_Italians"
"domenichino","List_of_Italians"
"domenico fetti","List_of_Italians"
"giovanni battista gaulli","List_of_Italians"
"artemisia gentileschi","List_of_Italians"
"orazio gentileschi","List_of_Italians"
"luca giordano","List_of_Italians"
"francesco guardi","List_of_Italians"
"guercino","List_of_Italians"
"giovanni lanfranco","List_of_Italians"
"pietro longhi","List_of_Italians"
"alessandro magnasco","List_of_Italians"
"bartolomeo manfredi","List_of_Italians"
"carlo maratta","List_of_Italians"
"pietro novelli","List_of_Italians"
"giovanni paolo panini","List_of_Italians"
"giovanni battista piazzetta","List_of_Italians"
"andrea pozzo","List_of_Italians"
"mattia preti","List_of_Italians"
"guido reni","List_of_Italians"
"sebastiano ricci","List_of_Italians"
"salvator rosa","List_of_Italians"
"francesco solimena","List_of_Italians"
"massimo stanzione","List_of_Italians"
"bernardo strozzi","List_of_Italians"
"giovanni battista tiepolo","List_of_Italians"
"giovanni domenico tiepolo","List_of_Italians"
"giuseppe abbati","List_of_Italians"
"andrea appiani","List_of_Italians"
"giovanni boldini","List_of_Italians"
"constantino brumidi","List_of_Italians"
"vincenzo camuccini","List_of_Italians"
"antonio ciseri","List_of_Italians"
"giuseppe de nittis","List_of_Italians"
"giacomo di chirico","List_of_Italians"
"giovanni fattori","List_of_Italians"
"francesco hayez","List_of_Italians"
"cesare maccari","List_of_Italians"
"giovanni segantini","List_of_Italians"
"pietro annigoni","List_of_Italians"
"giacomo balla","List_of_Italians"
"alziro bergonzo","List_of_Italians"
"vincenzo bianchini","List_of_Italians"
"umberto boccioni","List_of_Italians"
"alberto burri","List_of_Italians"
"aldo carpi","List_of_Italians"
"carlo carrà","List_of_Italians"
"nicoletta ceccoli","List_of_Italians"
"francesco clemente","List_of_Italians"
"enzo cucchi","List_of_Italians"
"giorgio de chirico","List_of_Italians"
"annalaura di luggo","List_of_Italians"
"lazzaro donati","List_of_Italians"
"lucio fontana","List_of_Italians"
"renato guttuso","List_of_Italians"
"piero manzoni","List_of_Italians"
"amedeo modigliani","List_of_Italians"
"giorgio morandi","List_of_Italians"
"giuseppe pellizza da volpedo","List_of_Italians"
"giovanni pelliccioli","List_of_Italians"
"luigi russolo","List_of_Italians"
"emilio scanavino","List_of_Italians"
"gino severini","List_of_Italians"
"mario sironi","List_of_Italians"
"antonio diego voci","List_of_Italians"
"sergio zanni","List_of_Italians"
"giulia andreani","List_of_Italians"
"giuseppe incorpora","List_of_Italians"
"panfilo castaldi","List_of_Italians"
"fortunato bartolomeo de felice, 2nd Conte di Panzutti"
"francesco franceschi","List_of_Italians"
"gabriele giolito de' ferrari","List_of_Italians"
"johannes philippus de lignamine","List_of_Italians"
"aldus manutius","List_of_Italians"
"aldus manutius the younger","List_of_Italians"
"giovanni battista pasquali","List_of_Italians"
"pietro perna","List_of_Italians"
"ottaviano petrucci","List_of_Italians"
"lawrence torrentinus","List_of_Italians"
"domenico campagnola","List_of_Italians"
"giulio campagnola","List_of_Italians"
"agostino carracci","List_of_Italians"
"giovanni francesco cassioni","List_of_Italians"
"stefano della bella","List_of_Italians"
"marcantonio raimondi","List_of_Italians"
"mario labacco","List_of_Italians"
"francesco rosselli","List_of_Italians"
"ugo da carpi","List_of_Italians"
"agatha of sicily","List_of_Italians"
"agnes of rome","List_of_Italians"
"robert bellarmine","List_of_Italians"
"bernardine of siena","List_of_Italians"
"charles borromeo","List_of_Italians"
"john bosco","List_of_Italians"
"catherine of siena","List_of_Italians"
"saint cecilia","List_of_Italians"
"francis of paola","List_of_Italians"
"hippolytus of rome","List_of_Italians"
"januarius","List_of_Italians"
"lawrence of brindisi","List_of_Italians"
"saint longinus","List_of_Italians"
"saint lucy","List_of_Italians"
"philip neri","List_of_Italians"
"pio of pietrelcina","List_of_Italians"
"rita of cascia","List_of_Italians"
"saint rosalia","List_of_Italians"
"roger of cannae","List_of_Italians"
"saint valentine","List_of_Italians"
"vitus","List_of_Italians"
"maria gaetana agnesi","List_of_Italians"
"ulisse aldrovandi","List_of_Italians"
"giovanni battista amici","List_of_Italians"
"giovanni arduino","List_of_Italians"
"silvano arieti","List_of_Italians"
"gaspare aselli","List_of_Italians"
"roberto assagioli","List_of_Italians"
"amedeo avogadro","List_of_Italians"
"fabio badilini","List_of_Italians"
"gjuro baglivi","List_of_Italians"
"franco basaglia","List_of_Italians"
"agostino bassi","List_of_Italians"
"laura bassi","List_of_Italians"
"jacopo berengario da carpi","List_of_Italians"
"giulio bizzozero","List_of_Italians"
"enrico bombieri","List_of_Italians"
"claudio bordignon","List_of_Italians"
"giovanni alfonso borelli","List_of_Italians"
"giacomo bresadola","List_of_Italians"
"francesco brioschi","List_of_Italians"
"giuseppe brotzu","List_of_Italians"
"tito livio burattini","List_of_Italians"
"nicola cabibbo","List_of_Italians"
"leopoldo marco antonio caldani","List_of_Italians"
"temistocle calzecchionesti","List_of_Italians"
"tommaso campailla","List_of_Italians"
"giuseppe campani","List_of_Italians"
"stanislao cannizzaro","List_of_Italians"
"federico capasso","List_of_Italians"
"mario capecchi","List_of_Italians"
"gerolamo cardano","List_of_Italians"
"antonio cardarelli","List_of_Italians"
"antonio carini","List_of_Italians"
"francesco carlini","List_of_Italians"
"giovanni caselli","List_of_Italians"
"giovanni domenico cassini","List_of_Italians"
"bonaventura cavalieri","List_of_Italians"
"luigi luca cavallisforza","List_of_Italians"
"tiberius cavallo","List_of_Italians"
"ugo cerletti","List_of_Italians"
"vincenzo cerulli","List_of_Italians"
"andrea cesalpino","List_of_Italians"
"ernesto cesàro","List_of_Italians"
"giacinto cestoni","List_of_Italians"
"vincenzo chiarugi","List_of_Italians"
"realdo colombo","List_of_Italians"
"orso mario corbino","List_of_Italians"
"alfonso giacomo gaspare corti","List_of_Italians"
"domenico cotugno","List_of_Italians"
"alessandro cruto","List_of_Italians"
"bruno de finetti","List_of_Italians"
"annibale de gasparis","List_of_Italians"
"ennio de giorgi","List_of_Italians"
"mondino de liuzzi","List_of_Italians"
"francesco de vico","List_of_Italians"
"giambattista della porta","List_of_Italians"
"ulisse dini","List_of_Italians"
"eustachio divini","List_of_Italians"
"giovanni battista donati","List_of_Italians"
"giovanni dondi dell'orologio","List_of_Italians"
"jacopo dondi dell'orologio","List_of_Italians"
"angelo dubini","List_of_Italians"
"girolamo segato","List_of_Italians"
"renato dulbecco","List_of_Italians"
"federigo enriques","List_of_Italians"
"vittorio erspamer","List_of_Italians"
"bartolomeo eustachi","List_of_Italians"
"francesco faà di bruno","List_of_Italians"
"hieronymus fabricius","List_of_Italians"
"gabriele falloppio","List_of_Italians"
"enrico fermi","List_of_Italians"
"lodovico ferrari","List_of_Italians"
"galileo ferraris","List_of_Italians"
"amarro fiamberti","List_of_Italians"
"leonardo fibonacci","List_of_Italians"
"quirico filopanti","List_of_Italians"
"niccolò fontana tartaglia","List_of_Italians"
"carlo forlanini","List_of_Italians"
"carlo fornasini","List_of_Italians"
"girolamo fracastoro","List_of_Italians"
"guido fubini","List_of_Italians"
"galileo galilei","List_of_Italians"
"luigi galvani","List_of_Italians"
"agostino gemelli","List_of_Italians"
"luca ghini","List_of_Italians"
"riccardo giacconi","List_of_Italians"
"clelia giacobini","List_of_Italians"
"corrado gini","List_of_Italians"
"camillo golgi","List_of_Italians"
"luigi guido grandi","List_of_Italians"
"giovanni battista grassi","List_of_Italians"
"francesco maria grimaldi","List_of_Italians"
"nicola guarino","List_of_Italians"
"guido da vigevano","List_of_Italians"
"giovanni battista hodierna","List_of_Italians"
"arturo issel","List_of_Italians"
"josephlouis lagrange","List_of_Italians"
"giovanni maria lancisi","List_of_Italians"
"rita levimontalcini","List_of_Italians"
"aloysius lilius","List_of_Italians"
"salvador luria","List_of_Italians"
"giovanni antonio magini","List_of_Italians"
"ettore majorana","List_of_Italians"
"marcello malpighi","List_of_Italians"
"massimo marchiori","List_of_Italians"
"guglielmo marconi","List_of_Italians"
"macedonio melloni","List_of_Italians"
"giuseppe mercalli","List_of_Italians"
"franco modigliani","List_of_Italians"
"geminiano montanari","List_of_Italians"
"maria montessori","List_of_Italians"
"giovanni battista morgagni","List_of_Italians"
"angelo mosso","List_of_Italians"
"giulio natta","List_of_Italians"
"adelchi negri","List_of_Italians"
"leopoldo nobili","List_of_Italians"
"giuseppe occhialini","List_of_Italians"
"barnaba oriani","List_of_Italians"
"filippo pacini","List_of_Italians"
"antonio pacinotti","List_of_Italians"
"luca pacioli","List_of_Italians"
"ferdinando palasciano","List_of_Italians"
"luigi palmieri","List_of_Italians"
"pier paolo pandolfi","List_of_Italians"
"vilfredo pareto","List_of_Italians"
"giorgio parisi","List_of_Italians"
"emanuele paternò","List_of_Italians"
"giuseppe peano","List_of_Italians"
"gaetano perusini","List_of_Italians"
"giuseppe piazzi","List_of_Italians"
"raffaele piria","List_of_Italians"
"giovanni antonio amedeo plana","List_of_Italians"
"edoardo amaldi","List_of_Italians"
"bernardino ramazzini","List_of_Italians"
"francesco redi","List_of_Italians"
"jacopo riccati","List_of_Italians"
"matteo ricci","List_of_Italians"
"gregorio riccicurbastro","List_of_Italians"
"giovanni battista riccioli","List_of_Italians"
"augusto righi","List_of_Italians"
"scipione rivarocci","List_of_Italians"
"rogerius","List_of_Italians"
"gian domenico romagnosi","List_of_Italians"
"bruno rossi","List_of_Italians"
"carlo rubbia","List_of_Italians"
"paolo ruffini","List_of_Italians"
"giovanni girolamo saccheri","List_of_Italians"
"sanctorius","List_of_Italians"
"antonio scarpa","List_of_Italians"
"giovanni schiaparelli","List_of_Italians"
"angelo secchi","List_of_Italians"
"emilio segrè","List_of_Italians"
"francesco selmi","List_of_Italians"
"enrico sertoli","List_of_Italians"
"ascanio sobrero","List_of_Italians"
"lazzaro spallanzani","List_of_Italians"
"francesco stelluti","List_of_Italians"
"gasparo tagliacozzi","List_of_Italians"
"roberto assagioli","List_of_Italians"
"gjuro baglivi","List_of_Italians"
"franco basaglia","List_of_Italians"
"agostino bassi","List_of_Italians"
"vincenzo tiberio","List_of_Italians"
"laura bassi","List_of_Italians"
"giuseppe toaldo","List_of_Italians"
"evangelista torricelli","List_of_Italians"
"trotula","List_of_Italians"
"pellegrino turri","List_of_Italians"
"carlo urbani","List_of_Italians"
"antonio vallisneri","List_of_Italians"
"antonio maria valsalva","List_of_Italians"
"costanzo varolio","List_of_Italians"
"gabriele veneziano","List_of_Italians"
"giovanni battista venturi","List_of_Italians"
"emilio veratti","List_of_Italians"
"alessandro volta","List_of_Italians"
"vito volterra","List_of_Italians"
"giuseppe zamboni","List_of_Italians"
"francesco zantedeschi","List_of_Italians"
"niccolò zucchi","List_of_Italians"
"giovanni battista zupi","List_of_Italians"
"nazareno strampelli","List_of_Italians"
"agostino di duccio","List_of_Italians"
"giovanni antonio amadeo","List_of_Italians"
"bartolomeo ammanati","List_of_Italians"
"benedetto antelami","List_of_Italians"
"andrea di alessandro","List_of_Italians"
"arnolfo di cambio","List_of_Italians"
"bartolommeo bandinelli","List_of_Italians"
"lorenzo bartolini","List_of_Italians"
"benedetto da maiano","List_of_Italians"
"gian lorenzo bernini","List_of_Italians"
"umberto boccioni","List_of_Italians"
"antonio canova","List_of_Italians"
"benvenuto cellini","List_of_Italians"
"vincenzo danti","List_of_Italians"
"andrea della robbia","List_of_Italians"
"desiderio da settignano","List_of_Italians"
"donatello","List_of_Italians"
"giovanni battista foggini","List_of_Italians"
"domenico gagini","List_of_Italians"
"silvio gazzaniga","List_of_Italians"
"vincenzo gemito","List_of_Italians"
"lorenzo ghiberti","List_of_Italians"
"giambologna","List_of_Italians"
"jacopo della quercia","List_of_Italians"
"cesare lapini","List_of_Italians"
"francesco laurana","List_of_Italians"
"leone leoni","List_of_Italians"
"tullio lombardo","List_of_Italians"
"stefano maderno","List_of_Italians"
"giacomo manzù","List_of_Italians"
"marino marini","List_of_Italians"
"arturo martini","List_of_Italians"
"michelangelo","List_of_Italians"
"mino da fiesole","List_of_Italians"
"giovanni angelo montorsoli","List_of_Italians"
"nanni di banco","List_of_Italians"
"niccolò dell'arca","List_of_Italians"
"andrea pisano","List_of_Italians"
"giovanni pisano","List_of_Italians"
"nicola pisano","List_of_Italians"
"arnaldo pomodoro","List_of_Italians"
"luca della robbia","List_of_Italians"
"bernardo rossellino","List_of_Italians"
"giuseppe sanmartino","List_of_Italians"
"andrea sansovino","List_of_Italians"
"pietro torrigiano","List_of_Italians"
"vecchietta","List_of_Italians"
"alessandro vittoria","List_of_Italians"
"vittorio santoro","List_of_Italians"
"pierluigi bini","List_of_Italians"
"tony cairoli","List_of_Italians"
"giacomo agostini","List_of_Italians"
"alberto ascari","List_of_Italians"
"roberto baggio","List_of_Italians"
"mario balotelli","List_of_Italians"
"franco baresi","List_of_Italians"
"andrea bargnani","List_of_Italians"
"gino bartali","List_of_Italians"
"jacques balmat","List_of_Italians"
"stefania belmondo","List_of_Italians"
"jury chechi","List_of_Italians"
"lorenzo bernardi","List_of_Italians"
"mario andretti","List_of_Italians"
"paolo bettini","List_of_Italians"
"gianluigi buffon","List_of_Italians"
"fabio cannavaro","List_of_Italians"
"primo carnera","List_of_Italians"
"pierluigi collina","List_of_Italians"
"deborah compagnoni","List_of_Italians"
"fausto coppi","List_of_Italians"
"umberto de morpurgo","List_of_Italians"
"alessandro del piero","List_of_Italians"
"frankie dettori","List_of_Italians"
"alessio di chirico","List_of_Italians"
"giuseppe farina","List_of_Italians"
"enzo ferrari","List_of_Italians"
"camila giorgi","List_of_Italians"
"christof innerhofer","List_of_Italians"
"paolo maldini","List_of_Italians"
"giuseppe meazza","List_of_Italians"
"dino meneghin","List_of_Italians"
"pietro mennea","List_of_Italians"
"reinhold messner","List_of_Italians"
"stefano modena","List_of_Italians"
"eugenio monti","List_of_Italians"
"carlton myers","List_of_Italians"
"alessandro nesta","List_of_Italians"
"tazio nuvolari","List_of_Italians"
"armin zöggeler","List_of_Italians"
"marco pantani","List_of_Italians"
"umberto pelizzari","List_of_Italians"
"felix peselj","List_of_Italians"
"andrea pirlo","List_of_Italians"
"gianmarco pozzecco","List_of_Italians"
"gaetano poziello","List_of_Italians"
"nino bibbia","List_of_Italians"
"costantino rocca","List_of_Italians"
"antonio rossi","List_of_Italians"
"paolo rossi","List_of_Italians"
"valentino rossi","List_of_Italians"
"sara simeoni","List_of_Italians"
"alberto tomba","List_of_Italians"
"francesco totti","List_of_Italians"
"trebisonda valla","List_of_Italians"
"christian vieri","List_of_Italians"
"alex zanardi","List_of_Italians"
"dino zoff","List_of_Italians"
"gianfranco zola","List_of_Italians"
"valentina vezzali","List_of_Italians"
"maurice garin","List_of_Italians"
"klaus dibiasi","List_of_Italians"
"edoardo mangiarotti","List_of_Italians"
"josefa idem guerrini","List_of_Italians"
"nedo nadi","List_of_Italians"
"gustavo thoeni","List_of_Italians"
